year,period,Industry,Buildings,Transport,Power
2040,5372,0,0,0,4423.287284
2040,5373,0,0,0,4407.80254
2040,5374,0,0,0,4458.761422
2040,5375,0,0,0,4365.289882
2040,5376,0,0,0,4125.417132
2040,5377,0,0,0,3678.893445
2040,5378,0,0,0,3387.217191
2040,5379,0,0,0,3114.12263
2040,5380,0,0,0,2927.74263
2040,5381,0,0,0,2799.923113
2040,5382,0,0,0,2818.504804
2040,5383,0,0,0,2958.430575
2040,5384,0,0,0,3192.672509
2040,5385,0,0,0,3364.130848
2040,5386,0,0,0,3429.166769
2040,5387,0,0,0,3623.14837
2040,5388,0,0,0,4125.417132
2040,5389,0,0,0,4139.494171
2040,5390,0,0,0,3938.192509
2040,5391,0,0,0,3863.584201
2040,5392,0,0,0,3788.412811
2040,5393,0,0,0,3877.379699
2040,5394,0,0,0,4184.259156
2040,5395,0,0,0,4503.244867
2040,5396,0,0,0,4476.780032
2040,5397,0,0,0,4400.200939
2040,5398,0,0,0,4442.995138
2040,5399,0,0,0,4457.072178
2040,5400,0,0,0,4250.984323
2040,5401,0,0,0,3881.321271
2040,5402,0,0,0,3544.880032
2040,5403,0,0,0,3249.543748
2040,5404,0,0,0,2993.623173
2040,5405,0,0,0,2807.524714
2040,5406,0,0,0,2821.601754
2040,5407,0,0,0,2956.45979
2040,5408,0,0,0,3123.413476
2040,5409,0,0,0,3227.302025
2040,5410,0,0,0,3274.882418
2040,5411,0,0,0,3396.789579
2040,5412,0,0,0,3759.414111
2040,5413,0,0,0,3824.168492
2040,5414,0,0,0,3728.163083
2040,5415,0,0,0,3651.302448
2040,5416,0,0,0,3725.910757
2040,5417,0,0,0,4000.976104
2040,5418,0,0,0,4319.398733
2040,5419,0,0,0,4638.665984
2040,5420,0,0,0,4567.717706
2040,5421,0,0,0,4452.849066
2040,5422,0,0,0,4433.985833
2040,5423,0,0,0,4511.972631
2040,5424,0,0,0,4334.038854
2040,5425,0,0,0,3895.116769
2040,5426,0,0,0,3510.813597
2040,5427,0,0,0,3305.288823
2040,5428,0,0,0,3105.113325
2040,5429,0,0,0,2954.207464
2040,5430,0,0,0,2958.993657
2040,5431,0,0,0,2980.953838
2040,5432,0,0,0,3178.032388
2040,5433,0,0,0,3314.016588
2040,5434,0,0,0,3310.919639
2040,5435,0,0,0,3516.162871
2040,5436,0,0,0,3904.126075
2040,5437,0,0,0,4015.334684
2040,5438,0,0,0,3915.669247
2040,5439,0,0,0,3848.380998
2040,5440,0,0,0,3874.00121
2040,5441,0,0,0,4055.313476
2040,5442,0,0,0,4366.134503
2040,5443,0,0,0,4689.343326
2040,5444,0,0,0,4709.332722
2040,5445,0,0,0,4738.331423
2040,5446,0,0,0,4760.010063
2040,5447,0,0,0,4768.737827
2040,5448,0,0,0,4490.575531
2040,5449,0,0,0,3997.316074
2040,5450,0,0,0,3618.362177
2040,5451,0,0,0,3373.703234
2040,5452,0,0,0,3161.421482
2040,5453,0,0,0,2963.498309
2040,5454,0,0,0,2973.352237
2040,5455,0,0,0,3032.194261
2040,5456,0,0,0,3336.539851
2040,5457,0,0,0,3407.206587
2040,5458,0,0,0,3450.563869
2040,5459,0,0,0,3547.413899
2040,5460,0,0,0,3847.254836
2040,5461,0,0,0,3975.918974
2040,5462,0,0,0,3785.597404
2040,5463,0,0,0,3747.870938
2040,5464,0,0,0,3767.015711
2040,5465,0,0,0,3916.232328
2040,5466,0,0,0,4214.102479
2040,5467,0,0,0,4500.429459
2040,5468,0,0,0,4422.16112
2040,5469,0,0,0,4404.705592
2040,5470,0,0,0,4464.392238
2040,5471,0,0,0,4573.911603
2040,5472,0,0,0,4301.098582
2040,5473,0,0,0,3796.014412
2040,5474,0,0,0,3449.719247
2040,5475,0,0,0,3247.572962
2040,5476,0,0,0,3053.591362
2040,5477,0,0,0,2832.018763
2040,5478,0,0,0,2828.640273
2040,5479,0,0,0,2981.235379
2040,5480,0,0,0,3192.390968
2040,5481,0,0,0,3369.761663
2040,5482,0,0,0,3372.577071
2040,5483,0,0,0,3527.706044
2040,5484,0,0,0,3862.176498
2040,5485,0,0,0,3971.132781
2040,5486,0,0,0,3844.157887
2040,5487,0,0,0,3770.675742
2040,5488,0,0,0,3717.464533
2040,5489,0,0,0,3870.34118
2040,5490,0,0,0,4192.986921
2040,5491,0,0,0,4569.40695
2040,5492,0,0,0,4634.161332
2040,5493,0,0,0,4596.153326
2040,5494,0,0,0,4569.12541
2040,5495,0,0,0,4562.931513
2040,5496,0,0,0,4372.04686
2040,5497,0,0,0,3933.969397
2040,5498,0,0,0,3575.286437
2040,5499,0,0,0,3303.599579
2040,5500,0,0,0,3036.698914
2040,5501,0,0,0,2819.912508
2040,5502,0,0,0,2774.302902
2040,5503,0,0,0,2896.210062
2040,5504,0,0,0,3125.665802
2040,5505,0,0,0,3254.611482
2040,5506,0,0,0,3308.948854
2040,5507,0,0,0,3516.725954
2040,5508,0,0,0,3805.305259
2040,5509,0,0,0,3874.564291
2040,5510,0,0,0,3664.534866
2040,5511,0,0,0,3640.322358
2040,5512,0,0,0,3731.260032
2040,5513,0,0,0,3893.427524
2040,5514,0,0,0,4284.487676
2040,5515,0,0,0,4588.270183
2040,5516,0,0,0,4521.545017
2040,5517,0,0,0,4461.57683
2040,5518,0,0,0,4497.614051
2040,5519,0,0,0,4554.203749
2040,5520,0,0,0,4301.943205
2040,5521,0,0,0,3808.402208
2040,5522,0,0,0,3427.195983
2040,5523,0,0,0,3198.303324
2040,5524,0,0,0,2999.81707
2040,5525,0,0,0,2834.55263
2040,5526,0,0,0,2794.855379
2040,5527,0,0,0,2906.063989
2040,5528,0,0,0,3079.211572
2040,5529,0,0,0,3238.282117
2040,5530,0,0,0,3301.910334
2040,5531,0,0,0,3511.095138
2040,5532,0,0,0,3952.83263
2040,5533,0,0,0,4082.341392
2040,5534,0,0,0,3921.018521
2040,5535,0,0,0,3838.808612
2040,5536,0,0,0,3868.088854
2040,5537,0,0,0,3970.569699
2040,5538,0,0,0,4264.77982
2040,5539,0,0,0,4622.8997
2040,5540,0,0,0,4549.980637
2040,5541,0,0,0,4523.234261
2040,5542,0,0,0,4519.292691
2040,5543,0,0,0,4599.531815
2040,5544,0,0,0,4404.705592
2040,5545,0,0,0,3943.541784
2040,5546,0,0,0,3605.12976
2040,5547,0,0,0,3381.867917
2040,5548,0,0,0,3159.732238
2040,5549,0,0,0,2967.721421
2040,5550,0,0,0,2875.094502
2040,5551,0,0,0,2936.188854
